Aikaleima;Yö (kWh);Päivä (kWh)
1.1.2021 0:00;3.49;0.0
1.1.2021 1:00;2.03;0.0
1.1.2021 2:00;2.76;0.0
1.1.2021 3:00;2.82;0.0
31.1.2021 19:00;0.0;2.73
31.1.2021 20:00;0.0;3.11
31.1.2021 21:00;0.0;3.9
31.1.2021 22:00;5.66;0.0
31.1.2021 23:00;5.53;0.0
1.2.2021 0:00;5.27;0.0
1.2.2021 1:00;3.46;0.0
1.2.2021 2:00;3.38;0.0
1.2.2021 3:00;3.52;0.0
5.4.2021 2:00;4.39;0.0
5.4.2021 3:00;3.0;0.0
